TRACK_ID,LYRIC
track_1129801,
track_1129933,
track_1129934,
track_1129935,
track_1129936,
track_1129939,
track_1130055,
track_1130071,
track_1130225,
track_1130343,
track_1130383,
track_1130514,
track_1130521,
track_1130527,
track_1130907,
track_1131076,
track_1131130,"Last Breath (Pop Version)
Written and Performed by Celestial Grounds
Produced by Dubstacular

Ive been taught to realize
that no one is who they seem
inside i feel alive
but im sinking into the deep
my enemy and my friend
ive waited long enough
to see what youre made of
now im stepping into the light

and i feel like everything
is slipping away from me
but i'll stand tall and i'll fight back
this won't be my last breath
(repeat)
this wont be my last breath

i know that in our hearts
theres a love that can't be taught
inside i feel alive 
but im fading with the night
my enemy and my friend
ive waited long enough
to see what youre made of
now im reclaiming what's mine

and i feel like everything
is slipping away from me
but i'll stand tall and i'll fight back
this won't be my last breath
(repeat)"
track_1131294,"Lo, how a Rose e’er blooming 
from tender stem hath sprung! 
Of Jesse’s lineage coming, 
as men of old have sung. 
It came, a flow’ret bright, 
amid the cold of winter, 
when half spent was the night. 

Isaiah ‘twas foretold it, 
the Rose I have in mind; 
with Mary we behold it, 
the virgin mother kind. 
To show God’s love aright, 
she bore to us a Savior, 
when half spent was the night. 

The shepherds heard the story 
proclaimed by angels bright, 
how Christ, the Lord of glory 
was born on earth this night. 
To Bethlehem they sped 
and in the manger found Him, 
as angel heralds said."
track_1131442,
track_1131443,
track_1131444,
track_1131445,
track_1131446,
track_1131447,
track_1131448,
track_1131449,
track_1131450,
track_1131451,
track_1131452,
track_1131453,
track_1131565,
track_1131566,
track_1131567,
track_1131568,
track_1131569,
track_1131570,
track_1131571,
track_1131572,
track_1131573,
track_1131574,
track_1132091,
track_1132160,
track_1132168,
track_1132192,
track_1132200,
track_1132201,
track_1132202,
track_1132203,
track_1132204,
track_1132205,
track_1132206,
track_1133262,
track_1133263,
track_1133264,
track_1133285,
track_1133286,
track_1133287,
track_1133289,
track_1133301,
track_1133339,
track_1133341,
track_1133342,
track_1133343,
track_1133344,
track_1133345,
track_1133346,
track_1133347,
track_1133348,
track_1133349,
track_1133350,
track_1133467,"Born To Run

Waking from a sleep
5 am I can not sleep
Waiting for the sunlight
Ready for the pure delight

Wearing old worn shoes
Running on the morning dew
All my thoughts have just gone
To the sun just run

Feeling so alive
Bits in my heart can not lie
Looking on the bright side
Ready for the pure delight

Living lonely nights
Feeling that I do quite right
All my thoughts just gone
To the sun just run

I live I win I lose
I love I hope I make my moves
I keep I feel I pray
I take my breath, don't feel the same
All the things have just done
To the sun just run

I don't feel any pain
It takes me on my way

Waking from a sleep
5 am I can not sleep
Waiting for the sunlight
Ready for the pure delight

Wearing old worn shoes
Running on the morning dew
All my thoughts just gone
To the sun just run"
track_1133475,
track_1133476,
track_1133477,
track_1133478,
track_1133479,
track_1133481,
track_1133483,
track_1133489,
