TRACK_ID,LYRIC
track_1356469,
track_1356470,
track_1356471,
track_1356497,
track_1356502,
track_1356848,"Outside fall the tears of rain. Inside cries the voice of pain. 
Coal fire shadows lick my face. They expire in their rightful place. 

Coal fire, coal fire, coal fire, coal fire 

Now I’m back on the streets of this dirty old town, an invisible man with a curse and a frown. I’ve been wondering when and I’m wondering how to rekindle the flame and burn the changes. 

This house used to be a home. Now this house it’s just wood and stone. 
Upstairs, where the doors are closed, no flames penetrate that cold. 

Coal fire, coal fire, coal fire, coal fire 

I just wanted to know if you’re coming around to the happy hello or the final showdown. 
I‘ve been wondering when and I’m wondering how to rekindle the flame and burn the changes. 

Coal fire, coal fire, coal fire, coal fire 

Are you thinking of me ‘cause I’m thinking of you. 
I used to think for myself. Now I’m thinking for two. 
But we know where to be and we know what to do 
To rekindle the flame and burn the changes."
track_1356854,"You’ll be lonely by yourself, still alone with someone else. Don’t I know that? 
Where’s the one that I once knew -holding hands with someone new? Don’t you know me? 
With each new angry word I say, I know I’m driving you away. I don’t mean to. 

Who’s your flunky? What’s the score? What do you want to hurt me for? I know I’m over you now. 
Who’s the flunky on your case – another pretty tail to chase? I know I’m over you now. 
I know I’m over getting over you now. 

Line your lovers heel to toe, in single file, in tidy rows. You didn’t know them. 
And every angry word I say is driving you further and further away. I don’t mean to. 

Who’s your flunky turning on? By tomorrow he’ll be gone. I know I’m over you now. 
I know I’m over getting over you now 
But you know I’ve no idea why, or how it is you know the losing hand is mine. 

Who’s your flunky? What’s the score? What do you want to hurt me for? I know I’m over you now. 
I know I’m over getting over you now."
track_1356870,"Wipe out those tears; I’ve seen them all before. 
Small talk your fears; I’ve heard them all before. 

You think so you are. That’s why you’re sad as hell. 
I think I am as sad as hell as well. 

I love your sadness and I love you sadly. 

Blue nights, black days oh I know all about. 
I came; I’ll stay until we talk it out. 
You think so you are. That’s why you’re sad as hell. 
I think I am as sad as hell as well. 

I love your sadness and I love you sadly. 

All things must change. No lives can stay the same. 
All things must end. They come to life again. 

You think so you are. That’s why you’re sad as hell. 
I think I am as sad as hell as well."
track_1356872,"Hey bushy bushy blonde hairdo with your butterfly eyes 
I say you’re nobody’s hero with your mafia ties. 
You give me colamericana. You give me kisses from France 
And in the cattle market an Aborigine dance and I give you 

Romantic lies, longing sighs, flowers for your hair. 
There’s no getting through to this dead end dude when spring is in the air. 
Those subway nights and high rise sights skyscraper away ooh yeh 
And no stupid law, no law can take your pride away. 

Hey sleazy sleazy go easy. You’ve got your sycophant fans. 
You come on all nice and bright and breezy. You didn’t even give us a chance. 
Your daddy’s good-looking, well your mama says “He’ll do”. 
What you got cooking? I know I’m untrue but I’ll give you 

Romantic lies, longing sighs, flowers for your hair. 
There’s no getting through to this dead end dude when spring is in the air. 
No lonely night’s gonna make it right. I scrape away ooh yeh. 
And no law, no no stupid law can take your pride away."
track_1356875,"Sleep tight, healthy, wealthy, wise. Uptight, I can’t close my eyes.
A chemical haze, lights in the sky. Something’s making the rabbits cry. 
The ladder to fame, boys in their games and I don’t know why. 

Payday for the ones who dare - strange ways of the entrepreneur. 
A choke in the smoke, a sting in the eye, burning the wings of a butterfly, 
Fanning the flames, boys in their games and I don’t know why. 

Nose dive into make believe. Landslide into victory. 
Allaying the fear, trashing the doubt – the power that blew its own fuses out. 
The ladder to fame, boys in their games and I don’t know why. 

Peepshow – anyone you know? Soho – there’s the new Bardot. 
Pushing the march to make the boys sigh. An honest mistake for an alibi. Pantomime dames, boys in their games and I don’t know why."
track_1357000,"Words that liberate, free your mind of hate, words that simply state “I love you.” 
Words that crucify make you wonder why words that pacify still fail you. 
What I wouldn’t give, what I wouldn’t do for someone to talk to. 
How I needed to, how I wanted you for someone to talk to. 

I bide away my time, tired of waiting in line for someone to talk to. 

Words that mystify, seeming to imply words can multiply their meaning. 
How they propagate, how they simulate. They don’t communicate the feeling. 
Words in monotone, sinking stepping stones, mouthings of a clone I bring you. 
What you wouldn’t give, what you wouldn’t do for someone to talk to. 

You bide away your time, tired of waiting in line for someone to talk to."
track_1357005,"I'm out on my own again, though I'm not blue. 
I don't feel the lonely pain some others do. 
For those who try to shape my mind - you haven't got a clue. 
I'm through with you. 

I'm wiser and wizened now. This much is true: 
I don't get surprised much now by what you do. 
The phases pass in fashion fads disguised as something new. 
There's nothing new. 

That's me and I'm fine. Got my car, my guitar and my beer and I'm fine. 
I'll be out of line, out of tune, out of place, out of phase out of mind, 
out of my time. 

If you want to be, want to be all that you've got to be 
Climb out of the minds of men from ivory towers. 
Climb over their swords and pens - their mighty powers. 
No lies to spiel, no high ideals to hopelessly pursue. 
I'm through with you. 

That's me, and I'm sound, Got my head in the clouds and my feet on the ground. 
I'll be out of line, out of tune, out of place, out of phase out of mind, 
out of my time. 
Oh you’ve got to be, got to be all that you want to be."
track_1357009,"When I left my job I was sad to go for another job. 
It only goes to show no ambition. 
Before I found my feet, I'd hit the floor. 
I hit the street. I hit the bottle more - like a loser. 

But Caroline, for all we know, the winds of change will start to blow. 
Maybe they're starting to blow. 

So I went along. I went prepared for better times, 
Believing every word - each iota. 
If we sell our car and sold until we sold ourselves 
We'd still not pay the bills in our lifetime. 

Caroline, we wasted days in dark despair and drunken haze - 
Only to mend our ways. 

You said so many things that made me want to shout. 
Like I don't know what it's all about to be down. 
As if only. 

But Caroline, for all we know, the winds of change will start to blow. 
Listen, they're starting to blow."
track_1357012,"Read the play about wisdom, time and age - and for me new words on every page. 
Don’t they say that all the world’s a stage? I’m in my role again. I’m just a stand in. 
Hello tedium my old friend. We’ve been together since I don’t know when. 
Brought me nothing but bad luck, babe. I want something. I wanna free the world. 

Who decides the gender, creed and race? Who decides who gets the pretty face? 
Here she comes – the golden girl in case. Here am I again – her blue eyed boy. 
I’ve got something to say in my defence cos that’s my forte – past time, past tense. 
You brought me nothing but bad luck, babe. 
You say “No”. I say “So let’s go free the world.” 

Hello tedium, my old friend. We’ll be together, be together ‘til the end. 
You brought me nothing but bad luck. 
You know that I want, I want, I wanna free the world."
track_1357014,"Yesterday, with the weight of the world off my mind, 
I left the human race to its heart-aching grind. 
That's no shame, and if solitaire is our game, 
we're committing no crime. We're only wasting our own time. 

And we are like falling stars - sky high to the ground. 
Let there be hallelujahs sung, like no other sound from this world. 

With today came a heavy dose of the blues, 
lurking like tomorrow in yesterday's news. 
History may make no mention of us. 
With summertime in our eyes, we'll fade away on the sunrise. 

And we are like falling stars - sky high to the ground. 
Let there be hallelujahs sung, like no other sound from this world."
track_1357016,"I was happy on the day I met you. 
Then I jumped through the hoops that I'm still jumping through. 
You're written in the lines on my face. 
Don't the lines on my hands testify my fate? 

I was friendly in a roundabout way, 
Wasn't wise to your lies or the games you could play. 
I'm sorry that I came unprepared, but then 
Sorry, of course, is a death defying word 

The sticks and the stones have shattered my bones. 
Names have merely disembowelled me. 
But I won't be a slave from the crib to the grave. 
I'm on my knees the Lord to praise. 
In heart, in mind and in soul I'm bluer than you. 

It's not easy when you've fallen from grace, 
When your heart is exposed and explodes in your face. 
And every time I open my eyes 
I see wise men and fools portending my demise. 

I was happy til the day I met you, 
Had a song in my heart and an aim to be true. 
Now I've got a thought to appease. 
There's no rest for my mind, no cure for my disease. 

It's the sticks and the stones that shatter your bones. 
Names can only disembowel you. 
But I won't be a slave from the crib to the grave. 
I'm on my knees the Lord to praise. 
In heart, in mind and in soul I'm bluer than you."
track_1357019,"You know I wouldn’t hurt you, leave you lonely, out in the cold. 
I love you all the time in wintertime. 

You lead me to destruction. Without conscience you’d sell my soul 
But I love you all the time in wintertime. 

Take me. Don’t spare this martyr. He won’t desert you. He’ll fight your wars. 
He loves you all the time in wintertime. 

Mumble famous last words: All’s forgiven - It’s too absurd. 
I love you all the time in wintertime."
track_1357021,"Here's to you who I know so well and you who don't even know my name. 
I'll keep these memories with me always, in case I don't see you again. 
This looks like the beginning of the ending, though I don't want to have to say &quot;Goodbye&quot; 
because every time that we all come together, you get me feeling 15 storeys high. 

And here's to you who have made me smile and you who've become eternal friends, 
And all you who make this life worthwhile, in case I don't see you again. 
I won't complain or claim I'm feeling lonely. Loneliness is just a state of mind. 
Because since the last time we all came together, I've been feeling 15 storeys high. 

I drink much more than I used to do and start on the road to way back when. 
‘cause it keeps these four walls from closing in, in case I don’t see you again."
track_1357022,"Well, some die hoping, but you still thought you'd get 
A fair day's pay for all your trouble and sweat. 
And in a slow-mo replay, placebo your years away, 
Maybe live them all out like in some morality play. 

But you know how it is, 'cause it happens all the time. 
Life was never very kind. Look, don't you waste my time. 

There is a small possibility that good things can be found 
With your head in the clouds and your two flat feet on the ground. 
You were a sad eyed suicide sobbing like Johnnie Ray. 
Like the means to the end could be justified that way. 

But you know how it is, 'cause it happens all the time. 
Life was never kind. Look, don’t you waste my time."
track_1357024,"Let me throw away all my inhibitions and tell you things as they are. 
I would sell your soul to get half a chance to be a rock n roll star. 
I know it's only a song and there's no one listening and I should let it all be. 
But nobody knows what it is they're missing and that's what's getting to me. 

This life is insane. It's so precious but then it's as pointless as you and as me. 
And I don't understand. I'm just one grain of sand. 
I can't be what you want me to be. 

Well I should say what I think but I'm always bluffing and that's the price of the fame. 
It should mean everything but it all means nothing. I'm not controlling this game. 
And you're looking at me but I can't look at you. 
I'm a slave in your land of the free. 
And I don't understand. I'm just one grain of sand. 
I can't be what you want me to be. 

I slip outside my mind and all life's confines, 
be divine and bore you with my euphoria. No, no I won't lie. 

Well I do appreciate all your kindness for this bald Liverpool freak. 
I've been right round the world. You know, all I find is the earth inherits the meek. 
If you aim for the stars, you'll have further to fall when you hit the glass ceiling. You'll see! 
And I don't understand. I'm just one grain of sand 
I can’t be what you want me to be."
track_1357025,"I should have, should have, should have forever been indebted 
But I do know, I know, I know all things remain the same. 
Summer came. It wouldn’t stay. It couldn’t melt my blues away. 
It didn’t change a thing. It didn’t change a thing. 
And people grow. Oh my! How we’ve grown. 

We love like yesterday, a relocation hideaway where we can be alone. 
I flood your eyes in laser light and video film your head tonight. Television’s home. 

I could have, could have, could have smashed your place to pieces 
But I reasoned, reasoned, reasoned in many shades of grey. 
Ah you’re looking cool. You’re not so hot. You’ll never melt my blues that way. 
It didn’t mean a thing. It didn’t mean a thing. 
And people change. My! How we’ve changed. 

It’s over rated - the understatement of far too many cold years. 
It’s such a complicated situation; couldn’t wait to see you again."
track_1357027,"Well me I don’t know where the years go, stooping so low away. 
I waited so long for my swan song; such a sweet song to play. 

No one’s telling me how I ought to be. I am alright. Yes, I’m alright. 

I take a skydive, on the down slide. That’s the dark side of grey. 
But it’s a sure thing feels like falling. Me I’m falling away. 

No one’s telling me what I should have been. I was alright. I was alright."
track_1357105,"Worlds above me rain down on me pennies for my eyes 
Angel voices ever singing echo through the sky. 
They're holier than thou, but I'm just spacedust now, following my calling. 
I fell asleep; I kept on falling - that's the way life goes 
And what you give is all you're given, as you reap you sew. 
I'm holier than thou, but I'm just spacedust now, following my calling. 
There's no beginning and no ending. Always was and always is.
Never ending new beginnings - nothing more to life than this. 
Worlds around me, worlds inside me, worlds I'll never know. 
The love you gave - it almost saved me from the world below. 
I'm holier than thou, but I'm just spacedust now, following my calling 
There's no beginning and no ending. Always was and always is.
Never ending new beginnings - nothing more to life than this. 
We're holier than thou and we're all spacedust now, following our calling 
We kiss this world goodbye. Kiss this world goodbye. 
We kiss this world goodbye. Oh, my, my, my"
track_1357118,"Let’s take a walk in the sunshine and let the world know it’s still mine. 
It’s been ignoring me for so long. 
The positivity tastes nice; improbability feels right. 
The sleazy city’s a long way gone. 
No one can take what is already mine. I’ve earned my place in the sunshine. 
God only knows I have trawled back through time 
In memory of all those I have loved. 
The rainy season was in me; a howling wind on a cruel sea. 
You fight your enemies on your own. 
Though time and tide have come to me and all of life has passed through me, 
I face infinity still unknown. 
No one can take what is already mine. I’ve earned my place in the sunshine. 
God only knows I have trawled back through time 
In memory of all those I have loved. 
Let’s take a walk in the sunshine."
track_1357120,"There’s a lifeline that follows me right down the centuries 
And burns like a quasar within me. If you could see into my soul, 
There’s a darkness that shines through the dust on my halo. 
I’m trying to learn how to say &quot;no&quot;. Oh, you can see into my soul. 
But oh my God! Lord of all mercy, why would you desert me? 
There’s no reason for learning to think in a straight line. 
The pleasure and pain would be still mine if I could see into your soul, 
Where the truth goes finally fading away now, 
The light of the moon by the day now - If I could see into your soul. 
But oh my God! Lord of all mercy, why would you curse me? 
There’s dust on my halo. There’s dust on my halo."
track_1357121,"Newspaper made your success. Your face is a peach and your life it’s a mess. 
That’s the story - &quot;rags to glory&quot;. And people believe what they say - 
You signed on a line then you learned how to play. It was easy. 
And people believe anything. You’re top of the pops and you can’t even sing. 
It’s so easy. It can’t be that easy. Oh man! It’s too easy. 
Brought to your knees by tabloid sleaze - they’re laughing at you. 
And quelle surprise! Their stinking lies were true. 
You’ll find no place in the real world for a dreamer. 
There’s no safe place in the real world for a dreamer."
track_1357125,"Some say it’s no good, life’s no good. I Say that they’ve misunderstood. 
Then I fall on my face again. I’m back at the start again. 
Like the hope that never was, life’s a pipedream and I always knew it was. 
And I know every long lost lonesome road on the way to the end of the world. 
Some pray in these dark days of sin. And you say “The sun shines from within”. 
Then you fall on your face again. You’re back at the start again. 
In the circle of your friends there’s a comradeship whose journey never ends. 
And I know every savage sea you sailed on the way to the end of the world. 
Like the hope that never was, life’s a pipedream and I always knew it was. 
And I know how your loneliness evolved on the way to the end of the world."
track_1357128,"I sang my songs like all the other fakes; 
Ashamed to make the same old tired mistakes. 
If I let you down it won’t be the last time. 
I’m a fawning clown for your love. 
There’s a whole wild world lying in between us. 
I don’t think we’ve ever been so far apart. 
All you Saints and seers and all you non-believers, 
We don’t want to get back to Monday. 
I blew my mind in many shades of grey; 
Laid to rest in love with yesterday 
Where my headstone reads &quot;Didn’t make much difference - 
All my thoughts and deeds and all my love&quot;. 
And no-one sang a song to change my world. 
And no-one saw the colours that I heard. 
I should fake control, learn to show some feeling, 
Fenestrate my soul for my love. 
There’s a whole wild world lying in between us. 
I don’t think we’ve ever been so far apart. 
All you Saints and seers and all you non-believers, 
We don’t want to get back to Monday."
track_1357123,"Today the cool winds of dawn fazed me out; I couldn’t beat the countdown. 
At last, without grace, I’ve learned how to lose. 
I’m on the tack that brings me back to you. 
I don’t know, but I’m told that the truth is stranger than fiction - 
An ominous, anonymous message we all miss. 
Can a Jesus freak speak with no obvious conviction? 
I’ll take it from you I’m part of this. 

Did you ever dream of peace in our time? You couldn’t keep your people in line. 
Maybe we should try and spend a little more time together, together, together. 

Somewhere someone crash-dived their life making peace like there was no tomorrow. 
I know ‘cause I saw the last days of earth as it creaked and sighed, sank and died alone. 
There’s a letter in the sand and it’s signed, sealed and scented - 
An asinine line someone forgot to send 
To the only true blue that the human race invented. 
&quot;Here’s all of our hearts world without end.&quot; 

Did you ever dream of peace in our time? You couldn’t keep your people in line. 
Maybe we should try and spend a little more time together, together, together."
track_1357130,"What you see won't be what you get, you bet your last. 
And someone will be singing &quot;Life's a Gas&quot;. 
I'll get off my back, get on my bicycle and ask. 
I want you. I want you. I want you. 
All day long I wonder what the hell went wrong with me. 
And I must confess I don't profess to be 
An expert spouting complex philosophies. 
Just want you. I want you. I want you. 
I can see it's much too much to ask for. 
I can see you don't believe a word. 
But I feel I've learned my lesson. 
I want you. I want you. I want you. 
It occurs to me that all my dreams are dreams of yesterday. 
All is shallow, blasé or passé. 
All indications seem to point the same way. 
I want you. I want you. I want you. 
I want you. I want you. I want you."
track_1357129,"Heaven won’t hold me so I’ll need heaven no more. 
Heaven won’t hold me. I won’t need heaven any more. 
The greatest story ever told won’t break my heart or prepossess my soul. 
Money won’t hold me. I’ll be imprisoned no more. 
Possessions won’t tie me down the way they do - won’t be imprisoned any more. 
The checkout line keeps moving on and this despair may last ‘til kingdom come. 
Folks we’re always on our own, stumbling up our endless, winding roads. 
Some folks act as if they know where they are and where they’re gonna go. 
Let us pray for a working class hero. What a sham and a lie and a joke. 
Anybody can see that nobody is free, and that’s all. 
Some are as equal as others. Others more equal than most. 
But everyone goes to their place I suppose. And that’s all, that’s all, that’s all. 
Heaven won’t hold me. I won’t need heaven any more."
track_1357131,"I came and I saw love, but I waited; I looked to another night. 
There is a song - a black refrain that’s racked with guilt and teased by pain. What does it mean? 
It lifts for no reason, changes moods like the seasons. As if I had to prove myself. 
But I could only sing to you, pray for you, read our last rites. 
I know that song; it’s Casablancan night. 
Foresight, like twilight it flees. Moonlighting and caution floats on the breeze across the sea. 
There is a song keeps haunting me - my malady for all to see. What does it mean? 
See love in its death row. Come and laugh at the sideshow. I didn’t have to prove myself. 
I only had to sing to you, pray for you, read our last rites. 
I know that song; it’s Casablancan night."
track_1357400,
track_1357132,"I’m watching things that are better unseen out of the window. 
Look how the buildings rise, scratching the sky and the people go crazy. 
People go crazy but sure as the crow flies I will still be your baby. 
I’m thinking things that are better unsaid. Though I get uptight, 
I’d be the first to say &quot;Everything’s fine. It’s OK&quot; but it’s crazy. 
World has gone crazy, but sure as the crow flies I will still be your baby. 
Pure as the sunshine I will be your sweet baby. 
All over the land we’re like breathing the culture like gasoline. 
The throwaway lives we lead make it so hard to believe anything. 
I’m thinking you are disturbingly kind, though I don’t know why. 
Your past is black as hell, dark as the night. 
You were never a lady when you were my lady, 
But sure as the crow flies I will still be your baby. 
Pure as the sunshine I will be your sweet baby. 
Sure as the crow flies I will still be your baby."
track_1357401,
track_1357402,
track_1357404,
track_1357405,
track_1357430,
track_1357428,
track_1357455,
track_1357549,
track_1357550,
track_1357553,"Yes, I’m out on sale
It’s only for a day
Take a pair
I come in ocean blue, violet and grey

Everything’s so fast 
Now here I go
Now here I come
It ebbs and flows
It takes me high
It brings me low

This time I’m gonna fly
Next time I’m gonna fall
This time I’ll reach the sky
Next time I’ll have to crawl
No time to say goodbye
The writing’s on the wall
So stop me now
Before I lose it all

Put me in your iPod
Turn me into your God		
Hurry up, before they realize that I’m a fraud
					
Everything’s so fast
Now here I go
Now here I come
It ebbs and flows
It takes me high
It brings me low

This time I’m gonna fly
Next time I’m gonna fall
This time I’ll reach the sky
Next time I’ll have to crawl
No time to say goodbye
The writing’s on the wall
So stop me now
Before I lose it all

Now here I come
Now here I go
It takes me high
It brings me low
Now here I come
Now here I go
It takes me high…


This time I’m gonna fly
Next time I’m gonna fall
This time I’ll reach the sky
Next time I’ll have to crawl
No time to say goodbye
The writing’s on the wall
So stop me now
Before I lose it all"
track_1357555,"I was raised by a mad cow that fell in love with my dad 
He lost his dairy farm – oh, and now she’s stuck in rehab

Mum was a vet in Australia, born of a painter from France  
Grandma grew up in Colombia and only understood grandpa once

My first true love was Italian, she used to drink from a cup
She was a whiz with a saucepan and taught me to mix it all up

Mix it up, mix it up, mix it up, got to mix it up
Polka, Gipsy and Mambo
Chili peppers in wine

Mix it up, mix it up, mix it up, got to mix it up
Reggae, Bluegrass, and Tango
Cotton-candy and thyme

My wife was born in a circus, her dad juggled jellyfish 
Her brother Joe had a sex change and now he’s called Sister Trish

Uncle Muhammed was German, he played guitar in Tibet 
Cousin Sarah went bonkers and now she strips on the Net

My second love was Brazilian, she used to drink from a mug
She was a whiz with the shaker and taught me to mix it all up

Mix it up, mix it up, mix it up, got to mix it up
Polka, Gipsy and Mambo
Chili peppers in wine

Mix it up, mix it up, mix it up, got to mix it up
Reggae, Bluegrass, and Tango
Cotton-candy and thyme

Quem não gosta de mistura e acredita em coisa pura
saiba que um dia água e óleo vão se misturar
É só ver a natureza, a diferença é a beleza
Peixes de um milhão de cores nadando no mesmo mar
E quem não quiser olhar vai sofrer até cansar
Idéia nova em cuca dura bate, bate até entrar
Se não quiser desistir, vai bater até cair
porque rapadura é doce, mas é dura de quebrar

Mix it up, mix it up, mix it up, got to mix it up
Polka, Gipsy and Mambo
Chili peppers in wine

Mix it up, mix it up, mix it up, got to mix it up
Reggae, Bluegrass, and Tango
Cotton-candy and thyme"
track_1357557,"All my life I was on your track
And all I got was an aching back
A ghost in drag came in my room
She said “close your eyes to see the bloom”

Lightning bolts from underground
I lost the end, I was out of bounds
Extra spicy dynamite
A crispy taste in every bite

Come set me on fire
Just set me on fire
Walls, may they burn on down
Let’s walk on the wire
Step on to the wire
Just dancing above the ground

All my life I’ve been so numb
Endless thoughts like rolling drums
I slammed the door, I shut’em down
I sent’em back to tinsel town

Spinning wheels along the line
Firecrackers up my spine
Extra spicy pepper sauce
Navigation; changing course

Come set me on fire
Just set me on fire
Walls, may they burn on down
Let’s walk on the wire
Step on to the wire
Just dancing above the ground

You can stop pretending
You may start surrendering
If you’re here it’s not far
To become what you are

Come set me on fire
Just set me on fire
Walls, may they burn on down
Let’s walk on the wire
Step on to the wire
Just dancing above the ground"
track_1358216,
track_1358391,
track_1358393,
track_1358395,
track_1358416,
track_1358717,
track_1359156,
track_1359245,
track_1359331,
track_1359332,
track_1359335,
track_1359338,
track_1359342,
track_1359346,
track_1359348,
track_1359485,
track_1359952,
track_1359956,
track_1359959,
track_1360553,
track_1360554,
track_1360556,
track_1360557,
track_1360558,
track_1360559,
track_1360560,
track_1360561,
track_1360562,
track_1360563,
track_1361451,
track_1361452,
track_1361453,
track_1361472,
